sample_index,candidate,global_shift_tv
824,mean_q_softmax,1.8253898826509074e-16
824,mass_times_exp_mean_q,1.0820337681405334e-16
824,partition_sum,2.5196858488563123e-16
825,mean_q_softmax,7.19910242530375e-17
825,mass_times_exp_mean_q,2.5153490401663703e-17
825,partition_sum,6.938893903907228e-18
826,mean_q_softmax,6.160978845148879e-17
826,mass_times_exp_mean_q,1.5146304349622497e-16
826,partition_sum,2.3158558404290375e-16
827,mean_q_softmax,1.6360610782806262e-16
827,mass_times_exp_mean_q,8.543513119185775e-17
827,partition_sum,1.4452414959231774e-16
828,mean_q_softmax,1.0828469197698976e-16
828,mass_times_exp_mean_q,9.345822726825048e-17
828,partition_sum,1.5243882545146192e-16
829,mean_q_softmax,9.84455572616838e-17
829,mass_times_exp_mean_q,2.3852447794681098e-17
829,partition_sum,1.0495077029659683e-16
830,mean_q_softmax,7.166576360129184e-17
830,mass_times_exp_mean_q,2.1152784385192192e-16
830,partition_sum,8.565197162635485e-17
831,mean_q_softmax,7.155734338404329e-17
831,mass_times_exp_mean_q,1.43982048506075e-16
831,partition_sum,9.194034422677078e-17
832,mean_q_softmax,9.80118763926896e-17
832,mass_times_exp_mean_q,4.6458063091003865e-17
832,partition_sum,1.745565497701662e-17
833,mean_q_softmax,6.371212422657396e-17
833,mass_times_exp_mean_q,9.137113808621589e-17
833,partition_sum,1.0451708942760263e-16
834,mean_q_softmax,1.150880606093363e-16
834,mass_times_exp_mean_q,3.373495059688647e-16
834,partition_sum,9.947554932554503e-17
835,mean_q_softmax,8.023096076392733e-17
835,mass_times_exp_mean_q,2.1510571102112408e-16
835,partition_sum,1.5048726154098802e-16
836,mean_q_softmax,1.2880321809127793e-16
836,mass_times_exp_mean_q,7.719519468096792e-17
836,partition_sum,9.627715291671279e-17
837,mean_q_softmax,1.6833593980553063e-16
837,mass_times_exp_mean_q,1.6197980456933436e-16
837,partition_sum,1.5222198501696482e-16
838,mean_q_softmax,1.592692991381206e-16
838,mass_times_exp_mean_q,1.212138028838794e-16
838,partition_sum,9.324138683375338e-17
839,mean_q_softmax,2.1182599944935543e-16
839,mass_times_exp_mean_q,2.5603434303245187e-16
839,partition_sum,1.5975719011573908e-16
840,mean_q_softmax,1.6138349337446734e-16
840,mass_times_exp_mean_q,2.662800535624399e-16
840,partition_sum,1.1145598333150986e-16
841,mean_q_softmax,9.784924606681678e-17
841,mass_times_exp_mean_q,1.9152431376956436e-16
841,partition_sum,2.4015078120553923e-16
842,mean_q_softmax,1.2525923223996593e-17
842,mass_times_exp_mean_q,1.151490469815386e-16
842,partition_sum,5.724587470723463e-17
843,mean_q_softmax,1.0397837647314889e-16
843,mass_times_exp_mean_q,1.2370746788059606e-16
843,partition_sum,7.600257229123386e-17
844,mean_q_softmax,1.5482407023093003e-16
844,mass_times_exp_mean_q,2.548959307513421e-16
844,partition_sum,1.938553484404082e-16
845,mean_q_softmax,3.028989819381378e-17
845,mass_times_exp_mean_q,2.0307106690653498e-16
845,partition_sum,8.272462576064399e-17
846,mean_q_softmax,7.892991815694472e-17
846,mass_times_exp_mean_q,6.884683795282953e-17
846,partition_sum,1.5612511283791264e-16
847,mean_q_softmax,1.3769367590565906e-16
847,mass_times_exp_mean_q,1.6436504934880247e-16
847,partition_sum,1.2002118049414534e-16
848,mean_q_softmax,6.913991135257952e-17
848,mass_times_exp_mean_q,5.460990817537925e-17
848,partition_sum,1.0543866127421531e-16
849,mean_q_softmax,3.5569454554049834e-17
849,mass_times_exp_mean_q,1.0669227003615167e-16
849,partition_sum,9.584347204771859e-17
850,mean_q_softmax,1.6090915492400493e-16
850,mass_times_exp_mean_q,1.8578481851896922e-16
850,partition_sum,1.2817980184209876e-16
851,mean_q_softmax,2.168404344971009e-18
851,mass_times_exp_mean_q,1.0408340855860843e-16
851,partition_sum,3.469446951953614e-17
852,mean_q_softmax,5.767955557622884e-17
852,mass_times_exp_mean_q,1.16605943650816e-16
852,partition_sum,7.340048707726865e-17
853,mean_q_softmax,7.148280448468491e-17
853,mass_times_exp_mean_q,1.303753112413819e-16
853,partition_sum,2.3993394077104213e-16
854,mean_q_softmax,9.237402509576498e-17
854,mass_times_exp_mean_q,1.0039712117215771e-16
854,partition_sum,1.981921571303502e-16
855,mean_q_softmax,1.581850969656351e-16
855,mass_times_exp_mean_q,7.762887554996212e-17
855,partition_sum,5.377642775528102e-17
856,mean_q_softmax,1.196959198423997e-16
856,mass_times_exp_mean_q,1.474514954580286e-16
856,partition_sum,1.3791051634015616e-16
857,mean_q_softmax,9.907320867559924e-17
857,mass_times_exp_mean_q,1.7895265076641603e-16
857,partition_sum,2.1719280020315868e-16
858,mean_q_softmax,1.212138028838794e-16
858,mass_times_exp_mean_q,1.2598429244281562e-16
858,partition_sum,6.136584296267955e-17
859,mean_q_softmax,1.6505622823376198e-16
859,mass_times_exp_mean_q,2.2394195872688094e-16
859,partition_sum,1.3639263329867646e-16
860,mean_q_softmax,8.567907668066699e-17
860,mass_times_exp_mean_q,9.993633524885137e-17
860,partition_sum,1.345494896054511e-16
861,mean_q_softmax,3.344763702117781e-17
861,mass_times_exp_mean_q,7.849623728795052e-17
861,partition_sum,9.05850915111639e-17
862,mean_q_softmax,1.8214596497756474e-16
862,mass_times_exp_mean_q,9.80118763926896e-17
862,partition_sum,7.112366251504909e-17
863,mean_q_softmax,2.6020852139652106e-17
863,mass_times_exp_mean_q,9.71445146547012e-17
863,partition_sum,4.163336342344337e-17
864,mean_q_softmax,1.1329912702473521e-17
864,mass_times_exp_mean_q,6.678685382510707e-17
864,partition_sum,9.194034422677078e-17
865,mean_q_softmax,1.9960161995458137e-16
865,mass_times_exp_mean_q,6.171278765787491e-16
865,partition_sum,1.6761765586625899e-16
866,mean_q_softmax,1.1308228659023811e-16
866,mass_times_exp_mean_q,1.1145598333150986e-16
866,partition_sum,1.1449174941446927e-16
867,mean_q_softmax,1.1102230246251565e-16
867,mass_times_exp_mean_q,7.892991815694472e-17
867,partition_sum,4.401860820291148e-17
868,mean_q_softmax,4.0332320816460765e-17
868,mass_times_exp_mean_q,1.2967057982926633e-16
868,partition_sum,7.849623728795052e-17
869,mean_q_softmax,9.020731481668848e-17
869,mass_times_exp_mean_q,1.3921155894713877e-16
869,partition_sum,7.470152968425126e-17
870,mean_q_softmax,1.3812735677465326e-16
870,mass_times_exp_mean_q,1.6306400674181987e-16
870,partition_sum,1.0234868508263162e-16
871,mean_q_softmax,1.4361613027286113e-16
871,mass_times_exp_mean_q,2.2746561578745883e-16
871,partition_sum,9.584347204771859e-17
872,mean_q_softmax,1.0787811616230769e-16
872,mass_times_exp_mean_q,8.716985466783456e-17
872,partition_sum,1.592692991381206e-16
873,mean_q_softmax,1.973247953923618e-17
873,mass_times_exp_mean_q,6.223320470066795e-17
873,partition_sum,7.578573185673676e-17
874,mean_q_softmax,4.9690340817726275e-17
874,mass_times_exp_mean_q,1.446325698095663e-16
874,partition_sum,2.0773313624822265e-16
875,mean_q_softmax,1.057910269802731e-16
875,mass_times_exp_mean_q,2.0008951093219984e-16
875,partition_sum,1.0337867714649285e-16
876,mean_q_softmax,1.6544925152128798e-16
876,mass_times_exp_mean_q,2.3787395664331967e-16
876,partition_sum,1.5439038936193583e-16
877,mean_q_softmax,7.135405547670226e-17
877,mass_times_exp_mean_q,4.359847986107335e-17
877,partition_sum,1.83772268236293e-16
878,mean_q_softmax,7.632783294297951e-17
878,mass_times_exp_mean_q,3.642919299551295e-17
878,partition_sum,8.326672684688674e-17
879,mean_q_softmax,1.6052290790005697e-16
879,mass_times_exp_mean_q,1.6497491307082557e-16
879,partition_sum,1.4417178388625995e-16
880,mean_q_softmax,1.6260660895030254e-16
880,mass_times_exp_mean_q,3.095939303532358e-16
880,partition_sum,1.9949319973733282e-16
881,mean_q_softmax,1.6696713456276768e-16
881,mass_times_exp_mean_q,1.0169816377914032e-16
881,partition_sum,9.134403303190375e-17
882,mean_q_softmax,5.312590645178972e-17
882,mass_times_exp_mean_q,8.543513119185775e-17
882,partition_sum,1.1102230246251565e-16
883,mean_q_softmax,4.228388472693467e-18
883,mass_times_exp_mean_q,1.3205582460873444e-16
883,partition_sum,1.0538445116559103e-16
884,mean_q_softmax,1.9060274192295168e-16
884,mass_times_exp_mean_q,1.7499023063916042e-16
884,partition_sum,1.7932703932910243e-16
885,mean_q_softmax,9.630425797102493e-17
885,mass_times_exp_mean_q,6.591949208711867e-17
885,partition_sum,1.201296007113939e-16
886,mean_q_softmax,2.0860049798621105e-16
886,mass_times_exp_mean_q,2.3250715588951643e-16
886,partition_sum,2.008484524529397e-16
887,mean_q_softmax,9.061219656547603e-17
887,mass_times_exp_mean_q,6.684106393373135e-17
887,partition_sum,5.757113535898029e-17
888,mean_q_softmax,6.071532165918825e-17
888,mass_times_exp_mean_q,1.1145598333150986e-16
888,partition_sum,5.898059818321144e-17
889,mean_q_softmax,1.0332446703786857e-16
889,mass_times_exp_mean_q,2.250803710079907e-16
889,partition_sum,2.3418766925686896e-17
890,mean_q_softmax,1.0061396160665481e-16
890,mass_times_exp_mean_q,8.153200337090993e-17
890,partition_sum,5.2909066017292616e-17
891,mean_q_softmax,2.559259228152033e-16
891,mass_times_exp_mean_q,2.1293730667615307e-16
891,partition_sum,1.6414820891430537e-16
892,mean_q_softmax,7.939239814614557e-17
892,mass_times_exp_mean_q,2.302167788001408e-16
892,partition_sum,1.5059568175823657e-16
893,mean_q_softmax,1.280883222837953e-16
893,mass_times_exp_mean_q,1.3192029933717375e-16
893,partition_sum,1.282069068964109e-16
894,mean_q_softmax,2.080583968999683e-16
894,mass_times_exp_mean_q,1.5238461534283765e-16
894,partition_sum,1.6360610782806262e-16
895,mean_q_softmax,3.371868756429919e-17
895,mass_times_exp_mean_q,1.0907073855204175e-16
895,partition_sum,7.589415207398531e-17
896,mean_q_softmax,8.716985466783456e-17
896,mass_times_exp_mean_q,9.063930161978817e-17
896,partition_sum,1.0755285551056204e-16
897,mean_q_softmax,9.240451828186613e-17
897,mass_times_exp_mean_q,1.546614399050572e-16
897,partition_sum,1.205632815803881e-16
898,mean_q_softmax,9.004299042492114e-17
898,mass_times_exp_mean_q,1.839891086707901e-16
898,partition_sum,5.4874182454922593e-17
899,mean_q_softmax,1.240327285323417e-16
899,mass_times_exp_mean_q,9.622294280808852e-17
899,partition_sum,1.0180658399638887e-16
900,mean_q_softmax,3.0097452308197603e-16
900,mass_times_exp_mean_q,2.749536709423239e-16
900,partition_sum,2.211772431870429e-17
901,mean_q_softmax,1.196959198423997e-16
901,mass_times_exp_mean_q,2.2789929665645303e-16
901,partition_sum,1.352000109089424e-16
902,mean_q_softmax,5.056447881929271e-17
902,mass_times_exp_mean_q,5.3505377212159644e-17
902,partition_sum,6.266688556966216e-17
903,mean_q_softmax,8.419189858352525e-17
903,mass_times_exp_mean_q,1.0972803611911108e-16
903,partition_sum,1.6918974901636297e-16
904,mean_q_softmax,1.5161212129494173e-16
904,mass_times_exp_mean_q,2.399881508796664e-16
904,partition_sum,6.185373394029803e-17
905,mean_q_softmax,1.6393136847980827e-16
905,mass_times_exp_mean_q,1.3140530330524314e-16
905,partition_sum,9.020562075079397e-17
906,mean_q_softmax,1.2663481374630692e-16
906,mass_times_exp_mean_q,1.537940781670688e-16
906,partition_sum,1.3997050046787862e-16
907,mean_q_softmax,6.320559852411589e-17
907,mass_times_exp_mean_q,1.0820337681405334e-16
907,partition_sum,1.6555767173853653e-16
908,mean_q_softmax,1.5525775109992423e-16
908,mass_times_exp_mean_q,1.1882855810441129e-16
908,partition_sum,9.8879238130678e-17
909,mean_q_softmax,1.281662493149427e-16
909,mass_times_exp_mean_q,1.8995222061946038e-16
909,partition_sum,1.3400738851920835e-16
910,mean_q_softmax,1.3751749305263017e-16
910,mass_times_exp_mean_q,9.16692936836494e-17
910,partition_sum,4.7921736023859296e-17
911,mean_q_softmax,6.006480035569695e-17
911,mass_times_exp_mean_q,2.7755575615628914e-17
911,partition_sum,1.3357370765021415e-16
912,mean_q_softmax,1.6208822478658291e-16
912,mass_times_exp_mean_q,2.0125502826762176e-16
912,partition_sum,1.0673970388119791e-16
913,mean_q_softmax,8.746801026526807e-17
913,mass_times_exp_mean_q,4.3639137442541553e-17
913,partition_sum,5.0198560586078855e-17
914,mean_q_softmax,9.280770596475918e-17
914,mass_times_exp_mean_q,9.020562075079397e-17
914,partition_sum,1.1796119636642288e-16
915,mean_q_softmax,2.778606880173007e-17
915,mass_times_exp_mean_q,1.4186785426972826e-16
915,partition_sum,1.0083080204115191e-16
916,mean_q_softmax,8.153200337090993e-17
916,mass_times_exp_mean_q,1.5178830414797062e-16
916,partition_sum,1.48318857196017e-16
917,mean_q_softmax,1.8518173106052416e-16
917,mass_times_exp_mean_q,7.047314121155779e-17
917,partition_sum,5.2909066017292616e-17
918,mean_q_softmax,1.63877158371184e-16
918,mass_times_exp_mean_q,1.0993810029003015e-16
918,partition_sum,1.7867651802561113e-16
919,mean_q_softmax,3.436920886779049e-17
919,mass_times_exp_mean_q,3.187554387107383e-17
919,partition_sum,9.183192400952223e-17
920,mean_q_softmax,1.2541508630226073e-16
920,mass_times_exp_mean_q,1.297247899378906e-16
920,partition_sum,8.212831456577696e-17
921,mean_q_softmax,6.933472893044801e-17
921,mass_times_exp_mean_q,5.572799166575493e-17
921,partition_sum,1.3682631416767066e-16
922,mean_q_softmax,5.451504048528677e-17
922,mass_times_exp_mean_q,9.764595815947574e-17
922,partition_sum,1.1053441148489718e-16
923,mean_q_softmax,5.922454367202068e-17
923,mass_times_exp_mean_q,1.447342137632368e-16
923,partition_sum,5.979374981257557e-17
924,mean_q_softmax,3.157196726277789e-16
924,mass_times_exp_mean_q,1.3183898417423734e-16
924,partition_sum,1.1102230246251565e-16
925,mean_q_softmax,9.898765834792655e-17
925,mass_times_exp_mean_q,7.768308565858639e-17
925,partition_sum,1.9060274192295168e-16
926,mean_q_softmax,6.84673671924596e-17
926,mass_times_exp_mean_q,1.5493249044817858e-16
926,partition_sum,7.058156142880634e-17
927,mean_q_softmax,4.2934406030425976e-17
927,mass_times_exp_mean_q,1.0419182877585698e-16
927,partition_sum,8.874194781793854e-17
928,mean_q_softmax,1.08528637465799e-16
928,mass_times_exp_mean_q,4.119968255444917e-17
928,partition_sum,6.765421556309548e-17
929,mean_q_softmax,1.1523036214447502e-17
929,mass_times_exp_mean_q,9.406809099027358e-17
929,partition_sum,4.185020385794047e-17
930,mean_q_softmax,6.765421556309548e-17
930,mass_times_exp_mean_q,8.012254054667878e-17
930,partition_sum,1.1492543028346347e-16
931,mean_q_softmax,8.993457020767259e-17
931,mass_times_exp_mean_q,4.163336342344337e-17
931,partition_sum,1.1037178115902435e-16
932,mean_q_softmax,5.702903427273753e-17
932,mass_times_exp_mean_q,6.895525817007808e-17
932,partition_sum,1.951563910473908e-17
933,mean_q_softmax,9.486769009248164e-17
933,mass_times_exp_mean_q,1.196959198423997e-16
933,partition_sum,6.830473686658678e-17
934,mean_q_softmax,9.031404096804252e-17
934,mass_times_exp_mean_q,1.5070410197548512e-16
934,partition_sum,7.529784087911828e-17
935,mean_q_softmax,7.581961317462693e-17
935,mass_times_exp_mean_q,2.6936325349044554e-16
935,partition_sum,1.4322310698533514e-16
936,mean_q_softmax,1.3153913451090932e-16
936,mass_times_exp_mean_q,1.7585759237714882e-16
936,partition_sum,1.089623183347932e-16
937,mean_q_softmax,5.0306980803327406e-17
937,mass_times_exp_mean_q,9.540979117872439e-17
937,partition_sum,5.377642775528102e-17
938,mean_q_softmax,6.726119227556948e-17
938,mass_times_exp_mean_q,1.111307226797642e-16
938,partition_sum,1.8106176280507924e-16
939,mean_q_softmax,9.658886104130238e-17
939,mass_times_exp_mean_q,8.912141857830846e-17
939,partition_sum,5.442694905877232e-17
940,mean_q_softmax,2.1141942363467336e-17
940,mass_times_exp_mean_q,4.597017211338539e-17
940,partition_sum,9.8879238130678e-17
941,mean_q_softmax,8.023096076392733e-17
941,mass_times_exp_mean_q,1.7428549922704484e-16
941,partition_sum,1.358505322124337e-16
942,mean_q_softmax,1.0226059365611717e-16
942,mass_times_exp_mean_q,1.0218605475675879e-16
942,partition_sum,1.3295029140103498e-16
943,mean_q_softmax,1.2771901591879242e-16
943,mass_times_exp_mean_q,3.0726289568239196e-16
943,partition_sum,1.5276408610320757e-16
944,mean_q_softmax,9.71445146547012e-17
944,mass_times_exp_mean_q,1.7672495411513722e-16
944,partition_sum,8.012254054667878e-17
945,mean_q_softmax,1.4142062087357798e-16
945,mass_times_exp_mean_q,1.9103642279194588e-16
945,partition_sum,1.3384475819333552e-16
946,mean_q_softmax,3.469446951953614e-17
946,mass_times_exp_mean_q,7.979727989493313e-17
946,partition_sum,8.673617379884035e-17
947,mean_q_softmax,5.3939058081153846e-17
947,mass_times_exp_mean_q,1.2197274440461925e-16
947,partition_sum,6.776263578034403e-17
948,mean_q_softmax,1.0007186052041206e-16
948,mass_times_exp_mean_q,3.394908052595236e-17
948,partition_sum,1.112662479513249e-16
949,mean_q_softmax,2.8402031160973396e-16
949,mass_times_exp_mean_q,1.8431436932253575e-16
949,partition_sum,1.5395670849294163e-16
950,mean_q_softmax,8.543513119185775e-17
950,mass_times_exp_mean_q,1.3877787807814457e-17
950,partition_sum,1.0169816377914032e-16
951,mean_q_softmax,7.836410014817885e-17
951,mass_times_exp_mean_q,1.117405864017873e-16
951,partition_sum,9.18454765366783e-17
952,mean_q_softmax,1.249000902703301e-16
952,mass_times_exp_mean_q,8.998878031629687e-17
952,partition_sum,2.3613923316734287e-16
953,mean_q_softmax,4.255493527005605e-17
953,mass_times_exp_mean_q,8.630249292984615e-17
953,partition_sum,1.0972125985553305e-16
954,mean_q_softmax,9.367506770274758e-17
954,mass_times_exp_mean_q,1.0408340855860843e-16
954,partition_sum,8.066464163292153e-17
955,mean_q_softmax,1.0581813203458523e-16
955,mass_times_exp_mean_q,9.128982292327947e-17
955,partition_sum,6.787105599759258e-17
956,mean_q_softmax,8.922983879555701e-17
956,mass_times_exp_mean_q,1.5951324462692984e-17
956,partition_sum,1.3108004265349749e-16
957,mean_q_softmax,6.418476861114186e-17
957,mass_times_exp_mean_q,1.5612511283791264e-17
957,partition_sum,1.0061396160665481e-16
958,mean_q_softmax,1.1145598333150986e-16
958,mass_times_exp_mean_q,6.938893903907228e-17
958,partition_sum,1.0018028073766061e-16
959,mean_q_softmax,6.65158032819857e-17
959,mass_times_exp_mean_q,9.80118763926896e-17
959,partition_sum,6.852157730108388e-17
960,mean_q_softmax,1.4127154307486123e-16
960,mass_times_exp_mean_q,2.433762826686836e-16
960,partition_sum,1.6132928326584306e-16
961,mean_q_softmax,7.43762690325056e-17
961,mass_times_exp_mean_q,1.4755991567527715e-16
961,partition_sum,1.3205582460873444e-16
962,mean_q_softmax,6.353424730765056e-17
962,mass_times_exp_mean_q,1.0278236595162582e-16
962,partition_sum,9.93129189996722e-17
963,mean_q_softmax,1.9857162789072014e-16
963,mass_times_exp_mean_q,1.8046545161021221e-16
963,partition_sum,3.3398847923415964e-16
964,mean_q_softmax,1.3617579286417936e-16
964,mass_times_exp_mean_q,1.1741909528018013e-16
964,partition_sum,9.942133921692076e-17
965,mean_q_softmax,1.3987563277778614e-16
