n,row,column,covariance,precision
128,22,41,2.3737848982021814e-08,101661.47605538469
128,22,42,8.605512676739204e-08,78451.82912499498
128,22,43,4.765406469382622e-08,119075.77032298487
128,22,44,1.0208314186947707e-07,98310.8948383426
128,22,45,5.011632328041848e-08,76605.9221848536
128,22,46,3.2164912802037964e-08,89758.43158318447
128,22,47,1.553145813190875e-07,61740.269509245074
128,22,48,6.936795740550869e-08,97242.85861243603
128,22,49,9.777537639933019e-08,75001.50333888036
128,22,50,9.668024428675169e-08,84388.65621481088
128,22,51,1.3803368775297174e-07,38551.871876573976
128,22,52,-5.7319337506717964e-09,114995.28448202128
128,22,53,1.1380791175063177e-06,100956.78121253826
128,23,0,-2.2016833216635868e-06,95359.75815626592
128,23,1,-1.8597029473888933e-06,110259.80539452433
128,23,2,-1.4680612836838517e-06,112665.87061801262
128,23,3,-7.72231295384362e-07,95930.89508321755
128,23,4,-5.080161528255717e-07,75614.001094937
128,23,5,-8.528464285789446e-07,107263.85054082453
128,23,6,-2.9898179781190003e-07,87568.87956155563
128,23,7,-4.6843277500916244e-07,100005.76067489467
128,23,8,-4.1274118531480285e-07,101039.33333327797
128,23,9,-3.0762464898752037e-07,94607.93808829052
128,23,10,2.0466470124415168e-07,78485.16739614379
128,23,11,-2.686596802277439e-08,98131.3838590265
128,23,12,-2.937700467746547e-07,98790.77095459212
128,23,13,2.604576171175474e-07,74466.7230461356
128,23,14,2.6901670049275925e-07,72270.46593712311
128,23,15,-2.236123620411278e-08,96159.7755563276
128,23,16,1.155202645158007e-07,81875.71196142925
128,23,17,1.7912811293468283e-07,93923.45077607057
128,23,18,2.414540396764014e-07,71750.96170150134
128,23,19,6.293698654221035e-08,95436.86717357178
128,23,20,1.396058483806168e-07,98562.03429150452
128,23,21,2.3993571193239933e-07,96086.9987333736
128,23,22,6.06789285083559e-08,93107.98144601595
128,23,23,3.1789672434670614e-06,463772.2190019077
128,23,24,1.4095862004506984e-07,98691.30387438113
128,23,25,1.2085303516775273e-07,95636.24744304422
128,23,26,2.6660220397529673e-07,87299.78041727556
128,23,27,1.565923341205926e-07,81976.80195545306
128,23,28,4.669281009508049e-08,116689.09791425256
128,23,29,-9.18329346722229e-08,108126.8645065997
128,23,30,3.970531159121308e-07,46519.49406235699
128,23,31,3.142083094125513e-07,53056.77306946875
128,23,32,3.2447744073202915e-07,66625.80510314526
128,23,33,5.4211822772427005e-08,109989.34612473159
128,23,34,2.5981870532230183e-09,135643.32075729576
128,23,35,2.052427611039602e-07,69212.17659654931
128,23,36,2.758161193778148e-07,62265.7505087742
128,23,37,3.0867354148386805e-07,39327.76286228754
128,23,38,-1.2174972008597468e-09,132984.41960374799
128,23,39,9.981817976872387e-08,112406.3413219486
128,23,40,1.70926854828465e-07,72710.4910676144
128,23,41,5.7319885553572426e-08,101895.04057895472
128,23,42,2.5897701190786433e-07,27184.81186806616
128,23,43,1.50780984414415e-07,85754.58919433906
128,23,44,1.4716851301672333e-07,96843.13158504917
128,23,45,2.5566264580407256e-07,24240.6452820812
128,23,46,1.709454234218359e-08,101088.75913496995
128,23,47,3.137208702268901e-08,118930.03128612229
128,23,48,-3.149621773201094e-08,139863.69556492133
128,23,49,2.9415191048522084e-08,99022.03282490543
128,23,50,8.633329658802463e-08,116952.71408039937
128,23,51,9.621555221157034e-08,56555.2771457892
128,23,52,1.0264779370362039e-07,91979.39006314818
128,23,53,7.383096983447565e-07,106102.8589898707
128,24,0,-2.3707752869327274e-06,95899.50388686958
128,24,1,-2.41693037817869e-06,107119.72000433569
128,24,2,-1.6712102789516915e-06,103956.55889088393
128,24,3,-1.1575870601232177e-06,94314.38258280567
128,24,4,-1.0878575027573067e-06,99438.28484472378
128,24,5,-6.162827216074398e-07,101209.58194961028
128,24,6,-8.304311039947803e-07,105022.41473920143
128,24,7,-6.285337792123525e-07,102417.24447724568
128,24,8,-3.921720312551405e-07,96445.44439998952
128,24,9,-2.708419770325557e-07,87672.00678731044
128,24,10,-2.74140890602881e-07,93713.13643688364
128,24,11,-1.0928930460125138e-07,97569.13042078733
128,24,12,-3.434166180659612e-07,106468.32639187231
128,24,13,-3.8233237038458883e-07,116291.7123912278
128,24,14,-1.7525961240530314e-07,123763.91733833805
128,24,15,5.495666888342339e-08,91675.77515682207
128,24,16,1.9522475289272797e-07,92000.01285000639
128,24,17,1.4861243198496674e-07,97405.98853139492
128,24,18,-2.2955973028960853e-07,118143.19634272985
128,24,19,1.2671542091099637e-07,102616.26803498637
128,24,20,2.1415767197173454e-07,107907.59784773874
128,24,21,3.304901637393858e-07,82989.16445640923
128,24,22,2.118002819482546e-07,87950.12670145229
128,24,23,1.4095862004506984e-07,98691.3038743811
128,24,24,3.2590426420450117e-06,457089.39558435255
128,24,25,4.07503980550618e-07,76277.15412265692
128,24,26,4.485268514097515e-07,77031.61101321477
128,24,27,2.3695117796086784e-07,95366.53857265838
128,24,28,3.612098064605997e-07,73382.89999236746
128,24,29,2.205983223787687e-07,77554.92031778833
128,24,30,3.3177333835979053e-07,86320.1059072434
128,24,31,1.907866501418864e-07,106004.7433798368
128,24,32,2.751549213490848e-07,95264.95268548331
128,24,33,2.746829240226627e-07,100178.62380337172
128,24,34,3.0807549064856406e-07,88517.99837002874
128,24,35,3.288261629917223e-07,76809.28031811902
128,24,36,2.6993372476708976e-07,79543.4425434671
128,24,37,2.4055786338734283e-07,76748.90297129304
128,24,38,1.6346280386508617e-07,115437.76472192892
128,24,39,3.4649480385204837e-07,55110.64653583032
128,24,40,4.043525427011734e-07,55493.942176928795
128,24,41,1.4984600641919422e-07,99523.48257542489
128,24,42,1.851876758426079e-07,78284.73320782365
128,24,43,2.3477449890655376e-07,83766.68098746815
128,24,44,2.5440949315069365e-07,71349.71370164545
128,24,45,2.0122669003006733e-07,65124.46463511987
128,24,46,1.266032988072898e-07,107420.64708053561
128,24,47,1.9104981859299893e-07,94748.31622667651
128,24,48,1.0050703738412509e-07,129876.2983919721
128,24,49,3.108112647298387e-07,1808.416313891034
128,24,50,1.797142395640111e-07,84413.28206284076
128,24,51,2.6293700361246896e-07,17118.100788947657
128,24,52,1.1541259572562066e-07,99563.3484586438
128,24,53,1.3438139597251499e-06,112900.15238251153
128,25,0,-3.1377373550292854e-06,94611.13345459197
128,25,1,-2.302815853073857e-06,93298.51959250742
128,25,2,-1.9643053751488767e-06,102057.01964101779
128,25,3,-1.3891066552411321e-06,100642.88703105423
128,25,4,-1.026125989246573e-06,85071.43308948338
128,25,5,-8.016535316131669e-07,97253.10609198782
128,25,6,-8.75177440208312e-07,101574.27986285163
128,25,7,-7.413792367098734e-07,97534.082424589
128,25,8,-9.572781028308014e-07,114908.59976269191
128,25,9,-7.390243045630358e-07,117197.51279418339
128,25,10,-5.407270264970653e-07,111940.17760107241
128,25,11,-2.0979113233357436e-07,101218.27418644706
128,25,12,-1.6230755499544974e-07,83460.27796534618
128,25,13,-4.48733688035485e-07,117134.42355294854
128,25,14,2.0809404634449298e-08,81968.22763536757
128,25,15,-1.9026564396634608e-07,107277.81261735898
128,25,16,-1.0658667249096936e-07,107962.07366869028
128,25,17,3.8027009509295115e-07,74926.03815572135
128,25,18,-1.508498532678161e-07,115227.64243996383
128,25,19,1.9409478093414432e-07,93896.7521530039
128,25,20,5.080327788943547e-07,69554.30407564814
128,25,21,1.2830157461070906e-07,93301.80703559183
128,25,22,2.659348273195496e-07,63563.397540008664
128,25,23,1.2085303516775273e-07,95636.24744304422
128,25,24,4.07503980550618e-07,76277.15412265692
128,25,25,2.9910410559445622e-06,500033.416704948
128,25,26,3.860946509894025e-07,78309.0609935941
128,25,27,2.8907528927113207e-07,84747.97790577833
128,25,28,2.2680175427839292e-07,90901.87910435737
128,25,29,1.9043177728299663e-07,98044.7293494221
128,25,30,3.156143359557373e-07,85508.5921460242
128,25,31,3.5351087312015404e-07,85758.56455390177
128,25,32,5.208114228465313e-07,63223.617062674886
128,25,33,4.4247736521747746e-07,70532.66818980538
128,25,34,3.3731156534047925e-07,96897.81513459925
128,25,35,2.0548928034160882e-07,123587.72016068085
128,25,36,3.526140409327706e-07,58983.032862701635
128,25,37,1.939046882816031e-07,95285.5304500763
128,25,38,2.7504243928484126e-07,106154.75119769179
128,25,39,3.513708324820359e-07,67443.39673660383
128,25,40,4.4069040974076876e-07,50153.50470506968
128,25,41,1.857479461669065e-07,103039.46485085771
128,25,42,1.6346866730996266e-07,110308.22457670074
128,25,43,2.621696641671778e-07,104980.30316652676
128,25,44,2.3495929299549737e-07,105089.60277543025
128,25,45,3.226133345219098e-07,37850.31665954657
128,25,46,3.357506480339197e-07,50304.41247356739
128,25,47,3.23329784621035e-07,66408.9982428424
128,25,48,2.8200474218028356e-07,56033.310317516945
128,25,49,1.729387277368915e-07,95744.66039847038
128,25,50,2.795129265768352e-07,80793.40774676281
128,25,51,1.825081028618551e-07,96185.26590042781
128,25,52,1.9588228706377855e-07,90944.30192851112
128,25,53,3.095419987864299e-06,97969.6489351564
128,26,0,-3.768997140322831e-06,112186.93497931144
128,26,1,-2.420183877329631e-06,99991.77214932335
128,26,2,-1.4873580039831312e-06,85693.01336617919
128,26,3,-1.4645560338729011e-06,105446.60908074852
128,26,4,-1.2130162732003438e-06,96353.935784552
128,26,5,-6.077681482992217e-07,84300.34597626557
128,26,6,-1.1203298956496182e-06,120853.90512227955
128,26,7,-9.633683124962e-07,125464.85780062995
128,26,8,-5.393910389225759e-07,110056.99540916101
128,26,9,-4.805280819240041e-07,109537.70624514541
128,26,10,-2.6377559301658236e-07,86910.66103061681
128,26,11,1.5954112488620815e-07,72538.59376070109
128,26,12,-3.9109202554525176e-07,100209.34265725694
128,26,13,1.062354688530035e-07,75547.75159981786
128,26,14,-9.047501948458552e-08,115679.63814323478
128,26,15,5.8257932477247495e-08,87766.3447189194
128,26,16,-3.7266984167030206e-08,114220.48789727008
128,26,17,-1.5104048038745413e-07,141256.82760367598
128,26,18,-1.0074226935603491e-07,118852.76783278275
128,26,19,3.1789706785478564e-07,72468.41477953737
128,26,20,4.864896447167878e-07,84072.08937506816
128,26,21,3.125953301257861e-07,92539.59741670307
128,26,22,3.0705274780420977e-07,74416.09880369279
128,26,23,2.6660220397529673e-07,87299.78041727554
128,26,24,4.485268514097515e-07,77031.61101321476
128,26,25,3.860946509894025e-07,78309.06099359409
128,26,26,2.870564900564374e-06,562567.2980742521
128,26,27,4.0511018779646693e-07,68652.69190988087
128,26,28,4.1944634279482415e-07,55163.2687064775
128,26,29,1.4809603792828316e-07,104414.3725217946
128,26,30,4.705438504745441e-07,74620.4742777918
128,26,31,3.660151529815351e-07,75383.26728973407
128,26,32,2.7287936888009055e-07,115276.51560720573
128,26,33,4.212283551151468e-07,87419.14402385884
128,26,34,2.518459949084825e-07,107214.18893537442
128,26,35,4.574317571676336e-07,48079.42859803668
128,26,36,2.869725504451974e-07,73223.3190680394
128,26,37,5.008797892346298e-07,32759.20825702773
128,26,38,4.129777378128442e-07,78499.1980386398
128,26,39,1.8545061802912547e-07,165873.7132340384
128,26,40,2.611285398307614e-07,58689.74412916466
128,26,41,4.2674648667234976e-07,10572.613463740156
128,26,42,2.813760837603357e-07,58179.46454046786
128,26,43,4.2777404310160015e-07,21345.4757425602
128,26,44,2.7253475914769636e-07,101437.01259511059
128,26,45,2.0504989757864261e-07,83312.53380999676
128,26,46,2.8806765527557103e-07,82663.75105190907
128,26,47,2.2605263514964176e-07,101232.4011072485
128,26,48,3.0357244174317006e-07,58545.45769732688
128,26,49,1.8921567518615463e-07,84166.83745253681
128,26,50,2.1427556974775577e-07,62436.81346296953
128,26,51,1.3543748588736094e-07,87169.69764698348
128,26,52,1.0011642735444911e-07,143212.38994162335
128,26,53,1.6403287656600054e-06,117595.93402731032
128,27,0,-3.0630649116245786e-06,99068.7473154921
128,27,1,-2.4812662383044927e-06,108263.60354227887
128,27,2,-1.2116472846855118e-06,87894.78492120598
128,27,3,-1.2898068168148138e-06,101436.14616152982
128,27,4,-1.2869368306487621e-06,99740.54164608773
128,27,5,-8.908242155620431e-07,117618.08412347082
128,27,6,-9.650163241490496e-07,117016.28102215019
128,27,7,-5.114486780784316e-07,97982.65888302978
128,27,8,-4.6907643863183196e-07,100143.54275576018
128,27,9,2.785864116881918e-08,73546.46154259975
128,27,10,-3.5517767748514863e-07,98129.75242657906
128,27,11,-4.514304999819918e-08,87598.57231732912
128,27,12,-1.7253718066910208e-07,89063.55531458538
128,27,13,-2.2951744106589722e-07,109265.82042925541
128,27,14,-8.571304910489753e-09,112343.40834710082
128,27,15,-1.5558579280920836e-07,113164.69318619855
128,27,16,7.79662880241786e-08,84137.11114822986
128,27,17,6.493922994572668e-07,33415.37347036163
128,27,18,2.9520116244903724e-07,73737.13309195983
128,27,19,3.1817594350295727e-07,87442.95472961302
128,27,20,3.036702196048062e-07,120129.90792912926
128,27,21,3.1565876837947736e-07,78824.53293078362
128,27,22,6.922696193832814e-08,100162.6198678614
128,27,23,1.565923341205926e-07,81976.80195545303
128,27,24,2.3695117796086784e-07,95366.53857265836
128,27,25,2.8907528927113207e-07,84747.97790577836
128,27,26,4.0511018779646693e-07,68652.69190988092
128,27,27,2.7078812563920815e-06,571527.9945683596
128,27,28,2.0701521879547207e-07,91090.92397825354
128,27,29,9.493759693464197e-08,104648.46006409229
128,27,30,2.9080985828976114e-07,100059.76946435602
128,27,31,3.3931196444199086e-07,77239.96529761772
128,27,32,1.0154952802077077e-07,130965.42962743704
128,27,33,5.304081682103134e-07,53890.66477832531
128,27,34,1.0127430641095655e-07,120625.31996151512
128,27,35,4.0585361896893395e-07,69024.15789431451
128,27,36,1.0777356651650041e-07,141915.2218346571
128,27,37,2.373643544683689e-07,87804.72775368672
128,27,38,5.013674168986813e-07,25158.734743990182
128,27,39,3.2262454472162435e-07,56878.05850992473
128,27,40,5.4700754401300396e-08,155526.51268856914
128,27,41,8.522948189423036e-08,131739.86824774276
128,27,42,1.3077284165934223e-07,126655.86586689527
128,27,43,2.026874947026157e-07,92653.05629589662
128,27,44,3.165918622143393e-07,56149.81824986513
128,27,45,1.726297107155131e-07,82721.0093375973
128,27,46,1.506778411370926e-07,89591.97321062381
128,27,47,2.9709769972090974e-07,50259.640931286456
128,27,48,3.927626515715316e-07,-6920.481478382616
128,27,49,2.1605134466284075e-07,60520.78473335858
128,27,50,2.711081767120135e-07,38435.00448418932
128,27,51,1.6448152504087546e-07,40963.85434466171
128,27,52,1.6360430896004966e-07,67636.78896075636
128,27,53,1.6146967746646283e-06,111077.93737215058
128,28,0,-1.9492941793615144e-06,90196.72152688302
128,28,1,-2.4134724375265836e-06,117530.46827790765
128,28,2,-1.885306463512961e-06,115859.65032926128
128,28,3,-1.4211836621194656e-06,115039.76762639727
128,28,4,-9.338250199773861e-07,97045.33449602591
128,28,5,-7.286227565864728e-07,104746.33776516574
128,28,6,-2.654699460908439e-07,81077.46135526347
128,28,7,-7.816354491151024e-07,115591.19746962267
128,28,8,-1.9266307957286692e-07,85514.66029073544
128,28,9,-5.982030200174343e-08,76562.93825633547
128,28,10,-9.761155983800359e-08,79643.71525312298
128,28,11,6.270667988036562e-08,80222.51201448556
128,28,12,3.992078211521975e-10,64728.293485283284
128,28,13,1.6543587283332683e-08,68892.64238374663
128,28,14,1.1954883152846158e-08,99881.2735762059
128,28,15,2.004366388455606e-07,80500.49729506284
128,28,16,2.718740426806513e-07,61460.85974164701
128,28,17,1.689849562031409e-07,93859.88748854684
128,28,18,-1.2365236344962938e-07,97169.45206272564
128,28,19,2.0134980044331137e-07,93900.86306972448
128,28,20,2.107480724480889e-07,102308.31966707716
128,28,21,-4.023315195005375e-08,139499.84450162784
128,28,22,6.770561672987108e-08,119330.68556784622
128,28,23,4.669281009508049e-08,116689.09791425256
128,28,24,3.612098064605997e-07,73382.89999236747
128,28,25,2.2680175427839292e-07,90901.87910435737
128,28,26,4.1944634279482415e-07,55163.268706477495
128,28,27,2.0701521879547207e-07,91090.92397825357
128,28,28,2.318425595027395e-06,640551.6196605942
128,28,29,1.0219548185603189e-07,86290.25520158581
128,28,30,1.085350423124001e-07,136416.6890175416
128,28,31,3.586792067672437e-07,58348.16578646567
128,28,32,4.168249877919447e-07,33494.150421394326
128,28,33,1.5312190040296753e-07,134954.15275245492
128,28,34,3.5810214304778e-07,46181.86985531518
128,28,35,3.310139984432018e-07,45006.77646441343
128,28,36,2.265169139642636e-07,110284.84816640618
128,28,37,7.588559917790332e-09,136765.46072268317
128,28,38,3.0313745597553693e-07,60813.9553546327
128,28,39,2.3951036165723493e-07,80993.14917832759
128,28,40,2.7737292189528207e-07,58492.303252753874
128,28,41,2.512912927927303e-07,34027.750533582344
128,28,42,1.6985861346367352e-07,55736.23901761053
128,28,43,1.5933572322922728e-07,116382.50748276168
128,28,44,2.2917906509706324e-07,75770.69627433116
128,28,45,1.9578984281648798e-07,46300.19852779055
128,28,46,1.6967464791060807e-07,83225.27283733206
128,28,47,2.5668023071062325e-07,25312.569069037803
128,28,48,2.1443316187330113e-07,71167.32149887213
128,28,49,9.145167050524702e-08,92595.31269625883
128,28,50,1.0612609647341101e-07,140553.671328869
128,28,51,1.3008257671419757e-07,54470.65904591152
128,28,52,8.639142242594082e-08,102946.86478013782
128,28,53,1.3481249954821038e-06,113837.44704461007
128,29,0,-2.4871722976709063e-06,94915.04875533853
128,29,1,-2.3346367046901762e-06,100217.99123069391
128,29,2,-7.984959919425323e-07,79166.5409003635
128,29,3,-1.0238781093398431e-06,91247.02091198148
128,29,4,-1.4193960441578435e-06,104476.0420353371
128,29,5,-4.527090035495259e-07,84503.45619715414
128,29,6,-5.669767837539885e-07,95523.1119724609
128,29,7,-3.6046208612122834e-07,86287.64555142922
128,29,8,-3.675170421016577e-07,95017.6046596702
128,29,9,-2.5964074990701313e-07,98423.12649161358
