copula,marginal,permutation_code,count,probability
gaussian_positive,power_anisotropic,145,463,0.00463
gaussian_positive,power_anisotropic,146,580,0.0058
gaussian_positive,power_anisotropic,147,333,0.00333
gaussian_positive,power_anisotropic,148,318,0.00318
gaussian_positive,power_anisotropic,149,253,0.00253
gaussian_positive,power_anisotropic,150,450,0.0045
gaussian_positive,power_anisotropic,151,300,0.003
gaussian_positive,power_anisotropic,152,239,0.00239
gaussian_positive,power_anisotropic,153,73,0.00073
gaussian_positive,power_anisotropic,154,100,0.001
gaussian_positive,power_anisotropic,155,47,0.00047
gaussian_positive,power_anisotropic,156,301,0.00301
gaussian_positive,power_anisotropic,157,174,0.00174
gaussian_positive,power_anisotropic,158,180,0.0018
gaussian_positive,power_anisotropic,159,69,0.00069
gaussian_positive,power_anisotropic,160,70,0.0007
gaussian_positive,power_anisotropic,161,45,0.00045
gaussian_positive,power_anisotropic,162,128,0.00128
gaussian_positive,power_anisotropic,163,102,0.00102
gaussian_positive,power_anisotropic,164,101,0.00101
gaussian_positive,power_anisotropic,165,41,0.00041
gaussian_positive,power_anisotropic,166,73,0.00073
gaussian_positive,power_anisotropic,167,41,0.00041
gaussian_positive,power_anisotropic,168,490,0.0049
gaussian_positive,power_anisotropic,169,358,0.00358
gaussian_positive,power_anisotropic,170,348,0.00348
gaussian_positive,power_anisotropic,171,189,0.00189
gaussian_positive,power_anisotropic,172,171,0.00171
gaussian_positive,power_anisotropic,173,128,0.00128
gaussian_positive,power_anisotropic,174,358,0.00358
gaussian_positive,power_anisotropic,175,245,0.00245
gaussian_positive,power_anisotropic,176,197,0.00197
gaussian_positive,power_anisotropic,177,68,0.00068
gaussian_positive,power_anisotropic,178,89,0.00089
gaussian_positive,power_anisotropic,179,52,0.00052
gaussian_positive,power_anisotropic,180,226,0.00226
gaussian_positive,power_anisotropic,181,82,0.00082
gaussian_positive,power_anisotropic,182,163,0.00163
gaussian_positive,power_anisotropic,183,42,0.00042
gaussian_positive,power_anisotropic,184,39,0.00039
gaussian_positive,power_anisotropic,185,41,0.00041
gaussian_positive,power_anisotropic,186,80,0.0008
gaussian_positive,power_anisotropic,187,66,0.00066
gaussian_positive,power_anisotropic,188,50,0.0005
gaussian_positive,power_anisotropic,189,29,0.00029
gaussian_positive,power_anisotropic,190,53,0.00053
gaussian_positive,power_anisotropic,191,31,0.00031
gaussian_positive,power_anisotropic,192,320,0.0032
gaussian_positive,power_anisotropic,193,175,0.00175
gaussian_positive,power_anisotropic,194,267,0.00267
gaussian_positive,power_anisotropic,195,129,0.00129
gaussian_positive,power_anisotropic,196,109,0.00109
gaussian_positive,power_anisotropic,197,83,0.00083
gaussian_positive,power_anisotropic,198,235,0.00235
gaussian_positive,power_anisotropic,199,137,0.00137
gaussian_positive,power_anisotropic,200,126,0.00126
gaussian_positive,power_anisotropic,201,56,0.00056
gaussian_positive,power_anisotropic,202,58,0.00058
gaussian_positive,power_anisotropic,203,31,0.00031
gaussian_positive,power_anisotropic,204,154,0.00154
gaussian_positive,power_anisotropic,205,76,0.00076
gaussian_positive,power_anisotropic,206,143,0.00143
gaussian_positive,power_anisotropic,207,53,0.00053
gaussian_positive,power_anisotropic,208,34,0.00034
gaussian_positive,power_anisotropic,209,32,0.00032
gaussian_positive,power_anisotropic,210,55,0.00055
gaussian_positive,power_anisotropic,211,46,0.00046
gaussian_positive,power_anisotropic,212,49,0.00049
gaussian_positive,power_anisotropic,213,24,0.00024
gaussian_positive,power_anisotropic,214,37,0.00037
gaussian_positive,power_anisotropic,215,20,0.0002
gaussian_positive,power_anisotropic,216,109,0.00109
gaussian_positive,power_anisotropic,217,111,0.00111
gaussian_positive,power_anisotropic,218,122,0.00122
gaussian_positive,power_anisotropic,219,85,0.00085
gaussian_positive,power_anisotropic,220,66,0.00066
gaussian_positive,power_anisotropic,221,57,0.00057
gaussian_positive,power_anisotropic,222,100,0.001
gaussian_positive,power_anisotropic,223,84,0.00084
gaussian_positive,power_anisotropic,224,48,0.00048
gaussian_positive,power_anisotropic,225,31,0.00031
gaussian_positive,power_anisotropic,226,44,0.00044
gaussian_positive,power_anisotropic,227,28,0.00028
gaussian_positive,power_anisotropic,228,58,0.00058
gaussian_positive,power_anisotropic,229,45,0.00045
gaussian_positive,power_anisotropic,230,46,0.00046
gaussian_positive,power_anisotropic,231,27,0.00027
gaussian_positive,power_anisotropic,232,26,0.00026
gaussian_positive,power_anisotropic,233,18,0.00018
gaussian_positive,power_anisotropic,234,44,0.00044
gaussian_positive,power_anisotropic,235,36,0.00036
gaussian_positive,power_anisotropic,236,31,0.00031
gaussian_positive,power_anisotropic,237,15,0.00015
gaussian_positive,power_anisotropic,238,37,0.00037
gaussian_positive,power_anisotropic,239,12,0.00012
gaussian_positive,power_anisotropic,240,786,0.00786
gaussian_positive,power_anisotropic,241,512,0.00512
gaussian_positive,power_anisotropic,242,574,0.00574
gaussian_positive,power_anisotropic,243,329,0.00329
gaussian_positive,power_anisotropic,244,307,0.00307
gaussian_positive,power_anisotropic,245,276,0.00276
gaussian_positive,power_anisotropic,246,510,0.0051
gaussian_positive,power_anisotropic,247,384,0.00384
gaussian_positive,power_anisotropic,248,294,0.00294
gaussian_positive,power_anisotropic,249,120,0.0012
gaussian_positive,power_anisotropic,250,174,0.00174
gaussian_positive,power_anisotropic,251,75,0.00075
gaussian_positive,power_anisotropic,252,370,0.0037
gaussian_positive,power_anisotropic,253,220,0.0022
gaussian_positive,power_anisotropic,254,258,0.00258
gaussian_positive,power_anisotropic,255,98,0.00098
gaussian_positive,power_anisotropic,256,121,0.00121
gaussian_positive,power_anisotropic,257,65,0.00065
gaussian_positive,power_anisotropic,258,143,0.00143
gaussian_positive,power_anisotropic,259,103,0.00103
gaussian_positive,power_anisotropic,260,126,0.00126
gaussian_positive,power_anisotropic,261,62,0.00062
gaussian_positive,power_anisotropic,262,84,0.00084
gaussian_positive,power_anisotropic,263,67,0.00067
gaussian_positive,power_anisotropic,264,605,0.00605
gaussian_positive,power_anisotropic,265,417,0.00417
gaussian_positive,power_anisotropic,266,454,0.00454
gaussian_positive,power_anisotropic,267,262,0.00262
gaussian_positive,power_anisotropic,268,261,0.00261
gaussian_positive,power_anisotropic,269,202,0.00202
gaussian_positive,power_anisotropic,270,398,0.00398
gaussian_positive,power_anisotropic,271,232,0.00232
gaussian_positive,power_anisotropic,272,160,0.0016
gaussian_positive,power_anisotropic,273,65,0.00065
gaussian_positive,power_anisotropic,274,112,0.00112
gaussian_positive,power_anisotropic,275,53,0.00053
gaussian_positive,power_anisotropic,276,237,0.00237
gaussian_positive,power_anisotropic,277,142,0.00142
gaussian_positive,power_anisotropic,278,159,0.00159
gaussian_positive,power_anisotropic,279,46,0.00046
gaussian_positive,power_anisotropic,280,46,0.00046
gaussian_positive,power_anisotropic,281,39,0.00039
gaussian_positive,power_anisotropic,282,121,0.00121
gaussian_positive,power_anisotropic,283,83,0.00083
gaussian_positive,power_anisotropic,284,81,0.00081
gaussian_positive,power_anisotropic,285,37,0.00037
gaussian_positive,power_anisotropic,286,56,0.00056
gaussian_positive,power_anisotropic,287,32,0.00032
gaussian_positive,power_anisotropic,288,306,0.00306
gaussian_positive,power_anisotropic,289,227,0.00227
gaussian_positive,power_anisotropic,290,180,0.0018
gaussian_positive,power_anisotropic,291,80,0.0008
gaussian_positive,power_anisotropic,292,111,0.00111
gaussian_positive,power_anisotropic,293,61,0.00061
gaussian_positive,power_anisotropic,294,280,0.0028
gaussian_positive,power_anisotropic,295,162,0.00162
gaussian_positive,power_anisotropic,296,142,0.00142
gaussian_positive,power_anisotropic,297,54,0.00054
gaussian_positive,power_anisotropic,298,89,0.00089
gaussian_positive,power_anisotropic,299,38,0.00038
gaussian_positive,power_anisotropic,300,136,0.00136
gaussian_positive,power_anisotropic,301,53,0.00053
gaussian_positive,power_anisotropic,302,91,0.00091
gaussian_positive,power_anisotropic,303,39,0.00039
gaussian_positive,power_anisotropic,304,27,0.00027
gaussian_positive,power_anisotropic,305,28,0.00028
gaussian_positive,power_anisotropic,306,56,0.00056
gaussian_positive,power_anisotropic,307,34,0.00034
gaussian_positive,power_anisotropic,308,51,0.00051
gaussian_positive,power_anisotropic,309,27,0.00027
gaussian_positive,power_anisotropic,310,22,0.00022
gaussian_positive,power_anisotropic,311,27,0.00027
gaussian_positive,power_anisotropic,312,189,0.00189
gaussian_positive,power_anisotropic,313,90,0.0009
gaussian_positive,power_anisotropic,314,139,0.00139
gaussian_positive,power_anisotropic,315,61,0.00061
gaussian_positive,power_anisotropic,316,58,0.00058
gaussian_positive,power_anisotropic,317,33,0.00033
gaussian_positive,power_anisotropic,318,163,0.00163
gaussian_positive,power_anisotropic,319,86,0.00086
gaussian_positive,power_anisotropic,320,93,0.00093
gaussian_positive,power_anisotropic,321,29,0.00029
gaussian_positive,power_anisotropic,322,53,0.00053
gaussian_positive,power_anisotropic,323,29,0.00029
gaussian_positive,power_anisotropic,324,100,0.001
gaussian_positive,power_anisotropic,325,40,0.0004
gaussian_positive,power_anisotropic,326,85,0.00085
gaussian_positive,power_anisotropic,327,21,0.00021
gaussian_positive,power_anisotropic,328,20,0.0002
gaussian_positive,power_anisotropic,329,22,0.00022
gaussian_positive,power_anisotropic,330,25,0.00025
gaussian_positive,power_anisotropic,331,13,0.00013
gaussian_positive,power_anisotropic,332,18,0.00018
gaussian_positive,power_anisotropic,333,15,0.00015
gaussian_positive,power_anisotropic,334,19,0.00019
gaussian_positive,power_anisotropic,335,13,0.00013
gaussian_positive,power_anisotropic,336,81,0.00081
gaussian_positive,power_anisotropic,337,82,0.00082
gaussian_positive,power_anisotropic,338,49,0.00049
gaussian_positive,power_anisotropic,339,36,0.00036
gaussian_positive,power_anisotropic,340,45,0.00045
gaussian_positive,power_anisotropic,341,29,0.00029
gaussian_positive,power_anisotropic,342,72,0.00072
gaussian_positive,power_anisotropic,343,65,0.00065
gaussian_positive,power_anisotropic,344,46,0.00046
gaussian_positive,power_anisotropic,345,19,0.00019
gaussian_positive,power_anisotropic,346,30,0.0003
gaussian_positive,power_anisotropic,347,19,0.00019
gaussian_positive,power_anisotropic,348,50,0.0005
gaussian_positive,power_anisotropic,349,32,0.00032
gaussian_positive,power_anisotropic,350,28,0.00028
gaussian_positive,power_anisotropic,351,13,0.00013
gaussian_positive,power_anisotropic,352,18,0.00018
gaussian_positive,power_anisotropic,353,13,0.00013
gaussian_positive,power_anisotropic,354,24,0.00024
gaussian_positive,power_anisotropic,355,21,0.00021
gaussian_positive,power_anisotropic,356,25,0.00025
gaussian_positive,power_anisotropic,357,17,0.00017
gaussian_positive,power_anisotropic,358,26,0.00026
gaussian_positive,power_anisotropic,359,16,0.00016
gaussian_positive,power_anisotropic,360,456,0.00456
gaussian_positive,power_anisotropic,361,283,0.00283
gaussian_positive,power_anisotropic,362,277,0.00277
gaussian_positive,power_anisotropic,363,131,0.00131
gaussian_positive,power_anisotropic,364,163,0.00163
gaussian_positive,power_anisotropic,365,110,0.0011
gaussian_positive,power_anisotropic,366,375,0.00375
gaussian_positive,power_anisotropic,367,266,0.00266
gaussian_positive,power_anisotropic,368,241,0.00241
gaussian_positive,power_anisotropic,369,113,0.00113
gaussian_positive,power_anisotropic,370,115,0.00115
gaussian_positive,power_anisotropic,371,81,0.00081
gaussian_positive,power_anisotropic,372,180,0.0018
gaussian_positive,power_anisotropic,373,86,0.00086
gaussian_positive,power_anisotropic,374,183,0.00183
gaussian_positive,power_anisotropic,375,73,0.00073
gaussian_positive,power_anisotropic,376,50,0.0005
gaussian_positive,power_anisotropic,377,51,0.00051
gaussian_positive,power_anisotropic,378,98,0.00098
gaussian_positive,power_anisotropic,379,71,0.00071
gaussian_positive,power_anisotropic,380,79,0.00079
gaussian_positive,power_anisotropic,381,51,0.00051
gaussian_positive,power_anisotropic,382,51,0.00051
gaussian_positive,power_anisotropic,383,43,0.00043
gaussian_positive,power_anisotropic,384,378,0.00378
gaussian_positive,power_anisotropic,385,250,0.0025
gaussian_positive,power_anisotropic,386,239,0.00239
gaussian_positive,power_anisotropic,387,114,0.00114
gaussian_positive,power_anisotropic,388,133,0.00133
gaussian_positive,power_anisotropic,389,94,0.00094
gaussian_positive,power_anisotropic,390,283,0.00283
gaussian_positive,power_anisotropic,391,190,0.0019
gaussian_positive,power_anisotropic,392,141,0.00141
gaussian_positive,power_anisotropic,393,40,0.0004
gaussian_positive,power_anisotropic,394,76,0.00076
gaussian_positive,power_anisotropic,395,24,0.00024
gaussian_positive,power_anisotropic,396,138,0.00138
gaussian_positive,power_anisotropic,397,66,0.00066
gaussian_positive,power_anisotropic,398,84,0.00084
gaussian_positive,power_anisotropic,399,33,0.00033
gaussian_positive,power_anisotropic,400,28,0.00028
gaussian_positive,power_anisotropic,401,27,0.00027
gaussian_positive,power_anisotropic,402,58,0.00058
gaussian_positive,power_anisotropic,403,46,0.00046
gaussian_positive,power_anisotropic,404,46,0.00046
gaussian_positive,power_anisotropic,405,27,0.00027
gaussian_positive,power_anisotropic,406,16,0.00016
gaussian_positive,power_anisotropic,407,18,0.00018
gaussian_positive,power_anisotropic,408,285,0.00285
gaussian_positive,power_anisotropic,409,171,0.00171
gaussian_positive,power_anisotropic,410,154,0.00154
gaussian_positive,power_anisotropic,411,93,0.00093
gaussian_positive,power_anisotropic,412,96,0.00096
gaussian_positive,power_anisotropic,413,52,0.00052
gaussian_positive,power_anisotropic,414,198,0.00198
gaussian_positive,power_anisotropic,415,154,0.00154
gaussian_positive,power_anisotropic,416,126,0.00126
gaussian_positive,power_anisotropic,417,37,0.00037
gaussian_positive,power_anisotropic,418,66,0.00066
gaussian_positive,power_anisotropic,419,24,0.00024
gaussian_positive,power_anisotropic,420,111,0.00111
gaussian_positive,power_anisotropic,421,47,0.00047
gaussian_positive,power_anisotropic,422,96,0.00096
gaussian_positive,power_anisotropic,423,25,0.00025
gaussian_positive,power_anisotropic,424,26,0.00026
gaussian_positive,power_anisotropic,425,16,0.00016
gaussian_positive,power_anisotropic,426,45,0.00045
gaussian_positive,power_anisotropic,427,20,0.0002
gaussian_positive,power_anisotropic,428,39,0.00039
gaussian_positive,power_anisotropic,429,17,0.00017
gaussian_positive,power_anisotropic,430,19,0.00019
gaussian_positive,power_anisotropic,431,21,0.00021
gaussian_positive,power_anisotropic,432,114,0.00114
gaussian_positive,power_anisotropic,433,60,0.0006
gaussian_positive,power_anisotropic,434,98,0.00098
gaussian_positive,power_anisotropic,435,35,0.00035
gaussian_positive,power_anisotropic,436,30,0.0003
gaussian_positive,power_anisotropic,437,22,0.00022
gaussian_positive,power_anisotropic,438,121,0.00121
gaussian_positive,power_anisotropic,439,37,0.00037
gaussian_positive,power_anisotropic,440,88,0.00088
gaussian_positive,power_anisotropic,441,21,0.00021
gaussian_positive,power_anisotropic,442,25,0.00025
gaussian_positive,power_anisotropic,443,16,0.00016
gaussian_positive,power_anisotropic,444,79,0.00079
gaussian_positive,power_anisotropic,445,34,0.00034
gaussian_positive,power_anisotropic,446,63,0.00063
gaussian_positive,power_anisotropic,447,22,0.00022
gaussian_positive,power_anisotropic,448,18,0.00018
gaussian_positive,power_anisotropic,449,19,0.00019
gaussian_positive,power_anisotropic,450,20,0.0002
gaussian_positive,power_anisotropic,451,16,0.00016
gaussian_positive,power_anisotropic,452,9,9e-05
gaussian_positive,power_anisotropic,453,14,0.00014
gaussian_positive,power_anisotropic,454,17,0.00017
gaussian_positive,power_anisotropic,455,12,0.00012
gaussian_positive,power_anisotropic,456,51,0.00051
gaussian_positive,power_anisotropic,457,28,0.00028
gaussian_positive,power_anisotropic,458,48,0.00048
gaussian_positive,power_anisotropic,459,30,0.0003
gaussian_positive,power_anisotropic,460,28,0.00028
gaussian_positive,power_anisotropic,461,18,0.00018
gaussian_positive,power_anisotropic,462,37,0.00037
gaussian_positive,power_anisotropic,463,22,0.00022
gaussian_positive,power_anisotropic,464,33,0.00033
gaussian_positive,power_anisotropic,465,16,0.00016
gaussian_positive,power_anisotropic,466,18,0.00018
gaussian_positive,power_anisotropic,467,12,0.00012
gaussian_positive,power_anisotropic,468,33,0.00033
gaussian_positive,power_anisotropic,469,14,0.00014
gaussian_positive,power_anisotropic,470,23,0.00023
gaussian_positive,power_anisotropic,471,13,0.00013
gaussian_positive,power_anisotropic,472,13,0.00013
gaussian_positive,power_anisotropic,473,10,0.0001
gaussian_positive,power_anisotropic,474,12,0.00012
gaussian_positive,power_anisotropic,475,19,0.00019
gaussian_positive,power_anisotropic,476,15,0.00015
gaussian_positive,power_anisotropic,477,10,0.0001
gaussian_positive,power_anisotropic,478,19,0.00019
gaussian_positive,power_anisotropic,479,12,0.00012
gaussian_positive,power_anisotropic,480,204,0.00204
gaussian_positive,power_anisotropic,481,127,0.00127
gaussian_positive,power_anisotropic,482,174,0.00174
gaussian_positive,power_anisotropic,483,94,0.00094
gaussian_positive,power_anisotropic,484,71,0.00071
gaussian_positive,power_anisotropic,485,61,0.00061
gaussian_positive,power_anisotropic,486,205,0.00205
gaussian_positive,power_anisotropic,487,87,0.00087
gaussian_positive,power_anisotropic,488,155,0.00155
gaussian_positive,power_anisotropic,489,49,0.00049
gaussian_positive,power_anisotropic,490,56,0.00056
gaussian_positive,power_anisotropic,491,59,0.00059
gaussian_positive,power_anisotropic,492,158,0.00158
gaussian_positive,power_anisotropic,493,83,0.00083
gaussian_positive,power_anisotropic,494,128,0.00128
gaussian_positive,power_anisotropic,495,48,0.00048
gaussian_positive,power_anisotropic,496,42,0.00042
gaussian_positive,power_anisotropic,497,39,0.00039
gaussian_positive,power_anisotropic,498,51,0.00051
gaussian_positive,power_anisotropic,499,36,0.00036
gaussian_positive,power_anisotropic,500,37,0.00037
gaussian_positive,power_anisotropic,501,39,0.00039
gaussian_positive,power_anisotropic,502,25,0.00025
