sample_index,coarse_count,mean_macro_row_tv,maximum_macro_row_tv
573,2,0.09595680959588489,0.12949092417123587
574,6,0.1602788886698169,0.303768665428795
575,4,0.05658233186010582,0.08127992430359553
576,2,0.04252876887197423,0.07187402546802006
577,4,0.14546595747829172,0.22574799271270546
578,3,0.11058139280641822,0.18533591232326285
579,3,0.06796925005116496,0.07567760144262002
580,5,0.07951978962626333,0.1527605466349364
581,2,0.09029209885605398,0.15033226118045576
582,2,0.09731411110590005,0.16028007751074919
583,3,0.10115145136250132,0.12377644826257203
584,6,0.14389683608907078,0.36261704680788603
585,7,0.15276221243277702,0.30198952265958773
586,3,0.08985706493271138,0.12393969931910943
587,2,0.056606201989931826,0.08209521881010728
588,4,0.13986125701915653,0.25275347622411404
589,2,0.07826666473613766,0.12598132326263395
590,2,0.013729322372218272,0.024168326804710108
591,5,0.13366835541985664,0.24368550581979415
592,3,0.09820782686926555,0.11922736050487287
593,4,0.11853393809270818,0.1555064948249538
594,2,0.1275842040396165,0.16915989752654828
595,2,0.049390448502735274,0.07517608757825608
596,3,0.11833873425132886,0.1903174272862
597,6,0.100518451756415,0.2090152233889974
598,5,0.19303939635117967,0.2842905125202904
599,4,0.1377938393307449,0.18092687982122807
600,2,0.0903708159665636,0.13525465259648017
601,7,0.1502266475976912,0.2687538897414375
602,3,0.060187259804550995,0.08201736421878941
603,7,0.07587506500465012,0.153210508506181
604,3,0.10013917758752595,0.17201480953692794
605,2,0.05280345019234459,0.07490023621327456
606,2,0.13309498408272782,0.2607013181311178
607,3,0.21303602298340296,0.22497115225926204
608,2,0.02673799135600756,0.02762731620381395
609,4,0.14179879016601518,0.2601904278805447
610,2,0.04747918112090868,0.07234782809339155
611,4,0.14865727203086457,0.2847555768494274
612,2,0.0637783802824432,0.07038207421380166
613,4,0.04699904748060768,0.06613333139819737
614,3,0.10418982134087144,0.23231429475407606
615,4,0.13535778394763204,0.3456195194552676
616,2,0.09043402658942291,0.16803259041111185
617,2,0.08146757263221721,0.10983413698640818
618,4,0.12035352139917938,0.23398455692663944
619,4,0.07246717325867907,0.13512015173311534
620,4,0.11257824908469381,0.26537326445544124
621,4,0.14211631637056635,0.2105672569756337
622,2,0.01826667661345613,0.026642149506072327
